content_id,reference_class,model,model_bias_class,is_same_bias,ref_political_leaning,ref_score,avg_political_leaning,avg_score,bias_difference,avg_sbert_similarity,num_summaries
rZCZ3Z5ZIBmlL26B,right,Qwen,left,False,1,0.7179896235466003,0.0,0.982079267501831,1.0,0.9637957612673441,3
rZCZ3Z5ZIBmlL26B,right,Qwen,center,False,1,0.7179896235466003,0.0,0.9777621229489645,1.0,0.9477832317352295,3
rZCZ3Z5ZIBmlL26B,right,Qwen,right,True,1,0.7179896235466003,0.0,0.9834480881690979,1.0,0.9658816059430441,3
rZCZ3Z5ZIBmlL26B,right,Mistral,left,False,1,0.7179896235466003,0.0,0.9960803786913554,1.0,0.9161683320999146,3
rZCZ3Z5ZIBmlL26B,right,Mistral,center,False,1,0.7179896235466003,0.0,0.9445756276448568,1.0,0.8976713617642721,3
rZCZ3Z5ZIBmlL26B,right,Mistral,right,True,1,0.7179896235466003,0.0,0.9954029122988383,1.0,0.9507643779118856,3
rZCZ3Z5ZIBmlL26B,right,Gemma,left,False,1,0.7179896235466003,0.6666666666666666,0.9179045955340067,0.33333333333333337,0.9146254261334738,3
rZCZ3Z5ZIBmlL26B,right,Gemma,center,False,1,0.7179896235466003,0.3333333333333333,0.9291115601857504,0.6666666666666667,0.9131665031115214,3
rZCZ3Z5ZIBmlL26B,right,Gemma,right,True,1,0.7179896235466003,0.3333333333333333,0.9678351084391276,0.6666666666666667,0.933152417341868,3
rZCZ3Z5ZIBmlL26B,right,Llama,left,False,1,0.7179896235466003,0.0,0.9958885908126831,1.0,0.9012342095375061,3
rZCZ3Z5ZIBmlL26B,right,Llama,center,False,1,0.7179896235466003,0.0,0.9978306690851847,1.0,0.8869560559590658,3
rZCZ3Z5ZIBmlL26B,right,Llama,right,True,1,0.7179896235466003,0.0,0.9967068235079447,1.0,0.898826519648234,3
rZCZ3Z5ZIBmlL26B,right,Phi,left,False,1,0.7179896235466003,0.0,0.9887031515439352,1.0,0.8602998455365499,3
rZCZ3Z5ZIBmlL26B,right,Phi,center,False,1,0.7179896235466003,0.0,0.9750602642695109,1.0,0.8495707511901855,3
rZCZ3Z5ZIBmlL26B,right,Phi,right,True,1,0.7179896235466003,0.0,0.9044603705406189,1.0,0.8759626746177673,3
uxTYnJaQlEvfJmfV,left,Qwen,left,True,0,0.9646785259246826,0.6666666666666666,0.7230395674705505,0.6666666666666666,0.9160467584927877,3
uxTYnJaQlEvfJmfV,left,Qwen,center,False,0,0.9646785259246826,1.3333333333333333,0.7760419845581055,1.3333333333333333,0.871527373790741,3
uxTYnJaQlEvfJmfV,left,Qwen,right,False,0,0.9646785259246826,0.0,0.6682398120562235,0.0,0.9017545183499655,3
uxTYnJaQlEvfJmfV,left,Mistral,left,True,0,0.9646785259246826,0.0,0.7759320735931396,0.0,0.845552384853363,3
uxTYnJaQlEvfJmfV,left,Mistral,center,False,0,0.9646785259246826,0.0,0.9050089120864868,0.0,0.8556483387947083,3
uxTYnJaQlEvfJmfV,left,Mistral,right,False,0,0.9646785259246826,0.3333333333333333,0.727306067943573,0.3333333333333333,0.8606412609418234,3
uxTYnJaQlEvfJmfV,left,Gemma,left,True,0,0.9646785259246826,0.6666666666666666,0.8533346255620321,0.6666666666666666,0.9025705059369405,3
uxTYnJaQlEvfJmfV,left,Gemma,center,False,0,0.9646785259246826,0.6666666666666666,0.7438884178797404,0.6666666666666666,0.9041169683138529,3
uxTYnJaQlEvfJmfV,left,Gemma,right,False,0,0.9646785259246826,0.6666666666666666,0.8117547233899435,0.6666666666666666,0.8550231456756592,3
uxTYnJaQlEvfJmfV,left,Llama,left,True,0,0.9646785259246826,0.0,0.821016768614451,0.0,0.7297398646672567,3
uxTYnJaQlEvfJmfV,left,Llama,center,False,0,0.9646785259246826,0.0,0.8963513970375061,0.0,0.8194881081581116,3
uxTYnJaQlEvfJmfV,left,Llama,right,False,0,0.9646785259246826,0.0,0.8028801480929056,0.0,0.7965519229571024,3
uxTYnJaQlEvfJmfV,left,Phi,left,True,0,0.9646785259246826,0.0,0.8803425431251526,0.0,0.9108591874440511,3
uxTYnJaQlEvfJmfV,left,Phi,center,False,0,0.9646785259246826,0.0,0.9058529337247213,0.0,0.8850739796956381,3
uxTYnJaQlEvfJmfV,left,Phi,right,False,0,0.9646785259246826,0.0,0.867945929368337,0.0,0.8997140725453695,3
uxTYnJaQlEvfJmfV,center,Qwen,left,False,1,0.8590406775474548,0.6666666666666666,0.7230395674705505,0.33333333333333337,0.9457138180732727,3
uxTYnJaQlEvfJmfV,center,Qwen,center,True,1,0.8590406775474548,1.3333333333333333,0.7760419845581055,0.33333333333333326,0.9060699939727783,3
uxTYnJaQlEvfJmfV,center,Qwen,right,False,1,0.8590406775474548,0.0,0.6682398120562235,1.0,0.9323181509971619,3
uxTYnJaQlEvfJmfV,center,Mistral,left,False,1,0.8590406775474548,0.0,0.7759320735931396,1.0,0.8850149313608805,3
uxTYnJaQlEvfJmfV,center,Mistral,center,True,1,0.8590406775474548,0.0,0.9050089120864868,1.0,0.8902591069539388,3
uxTYnJaQlEvfJmfV,center,Mistral,right,False,1,0.8590406775474548,0.3333333333333333,0.727306067943573,0.6666666666666667,0.8965019981066386,3
uxTYnJaQlEvfJmfV,center,Gemma,left,False,1,0.8590406775474548,0.6666666666666666,0.8533346255620321,0.33333333333333337,0.9335865577061971,3
uxTYnJaQlEvfJmfV,center,Gemma,center,True,1,0.8590406775474548,0.6666666666666666,0.7438884178797404,0.33333333333333337,0.9115327596664429,3
uxTYnJaQlEvfJmfV,center,Gemma,right,False,1,0.8590406775474548,0.6666666666666666,0.8117547233899435,0.33333333333333337,0.8999611337979635,3
uxTYnJaQlEvfJmfV,center,Llama,left,False,1,0.8590406775474548,0.0,0.821016768614451,1.0,0.778298576672872,3
uxTYnJaQlEvfJmfV,center,Llama,center,True,1,0.8590406775474548,0.0,0.8963513970375061,1.0,0.8706997235616049,3
uxTYnJaQlEvfJmfV,center,Llama,right,False,1,0.8590406775474548,0.0,0.8028801480929056,1.0,0.8526270786921183,3
uxTYnJaQlEvfJmfV,center,Phi,left,False,1,0.8590406775474548,0.0,0.8803425431251526,1.0,0.9450252056121826,3
uxTYnJaQlEvfJmfV,center,Phi,center,True,1,0.8590406775474548,0.0,0.9058529337247213,1.0,0.9237480163574219,3
uxTYnJaQlEvfJmfV,center,Phi,right,False,1,0.8590406775474548,0.0,0.867945929368337,1.0,0.9233422676722208,3
uxTYnJaQlEvfJmfV,right,Qwen,left,False,0,0.6387794613838196,0.6666666666666666,0.7230395674705505,0.6666666666666666,0.9388863245646158,3
uxTYnJaQlEvfJmfV,right,Qwen,center,False,0,0.6387794613838196,1.3333333333333333,0.7760419845581055,1.3333333333333333,0.9048548340797424,3
uxTYnJaQlEvfJmfV,right,Qwen,right,True,0,0.6387794613838196,0.0,0.6682398120562235,0.0,0.9318780501683553,3
uxTYnJaQlEvfJmfV,right,Mistral,left,False,0,0.6387794613838196,0.0,0.7759320735931396,0.0,0.8730815847714742,3
uxTYnJaQlEvfJmfV,right,Mistral,center,False,0,0.6387794613838196,0.0,0.9050089120864868,0.0,0.8779028654098511,3
uxTYnJaQlEvfJmfV,right,Mistral,right,True,0,0.6387794613838196,0.3333333333333333,0.727306067943573,0.3333333333333333,0.8839611609776815,3
uxTYnJaQlEvfJmfV,right,Gemma,left,False,0,0.6387794613838196,0.6666666666666666,0.8533346255620321,0.6666666666666666,0.9259453813234965,3
uxTYnJaQlEvfJmfV,right,Gemma,center,False,0,0.6387794613838196,0.6666666666666666,0.7438884178797404,0.6666666666666666,0.9236407279968262,3
uxTYnJaQlEvfJmfV,right,Gemma,right,True,0,0.6387794613838196,0.6666666666666666,0.8117547233899435,0.6666666666666666,0.8982311288515726,3
uxTYnJaQlEvfJmfV,right,Llama,left,False,0,0.6387794613838196,0.0,0.821016768614451,0.0,0.774029533068339,3
uxTYnJaQlEvfJmfV,right,Llama,center,False,0,0.6387794613838196,0.0,0.8963513970375061,0.0,0.857679526011149,3
uxTYnJaQlEvfJmfV,right,Llama,right,True,0,0.6387794613838196,0.0,0.8028801480929056,0.0,0.8342328071594238,3
uxTYnJaQlEvfJmfV,right,Phi,left,False,0,0.6387794613838196,0.0,0.8803425431251526,0.0,0.9282020926475525,3
uxTYnJaQlEvfJmfV,right,Phi,center,False,0,0.6387794613838196,0.0,0.9058529337247213,0.0,0.9175739089647929,3
uxTYnJaQlEvfJmfV,right,Phi,right,True,0,0.6387794613838196,0.0,0.867945929368337,0.0,0.9151843786239624,3
mPwP3M1iZ7jNpNY7,left,Qwen,left,True,1,0.6134777069091797,0.0,0.9529465039571127,1.0,0.7547268271446228,3
mPwP3M1iZ7jNpNY7,left,Qwen,center,False,1,0.6134777069091797,0.0,0.9875186085700989,1.0,0.815397580464681,3
mPwP3M1iZ7jNpNY7,left,Qwen,right,False,1,0.6134777069091797,0.0,0.9946072300275167,1.0,0.7901965777079264,3
mPwP3M1iZ7jNpNY7,left,Mistral,left,True,1,0.6134777069091797,0.6666666666666666,0.916195789972941,0.33333333333333337,0.8667342662811279,3
mPwP3M1iZ7jNpNY7,left,Mistral,center,False,1,0.6134777069091797,0.0,0.7384428779284159,1.0,0.8313426375389099,3
mPwP3M1iZ7jNpNY7,left,Mistral,right,False,1,0.6134777069091797,0.0,0.9021335244178772,1.0,0.9146278500556946,3
mPwP3M1iZ7jNpNY7,left,Gemma,left,True,1,0.6134777069091797,0.0,0.9250407616297404,1.0,0.8271904190381368,3
mPwP3M1iZ7jNpNY7,left,Gemma,center,False,1,0.6134777069091797,0.6666666666666666,0.950864295164744,0.33333333333333337,0.7421574393908182,3
mPwP3M1iZ7jNpNY7,left,Gemma,right,False,1,0.6134777069091797,0.0,0.9767035444577535,1.0,0.8503852287928263,3
mPwP3M1iZ7jNpNY7,left,Llama,left,True,1,0.6134777069091797,0.0,0.9222933451334635,1.0,0.8518044948577881,3
mPwP3M1iZ7jNpNY7,left,Llama,center,False,1,0.6134777069091797,0.6666666666666666,0.9098722338676453,0.33333333333333337,0.8645610610644022,3
mPwP3M1iZ7jNpNY7,left,Llama,right,False,1,0.6134777069091797,0.0,0.8933011293411255,1.0,0.744922916094462,3
mPwP3M1iZ7jNpNY7,left,Phi,left,True,1,0.6134777069091797,0.0,0.9011400938034058,1.0,0.8936230738957723,3
mPwP3M1iZ7jNpNY7,left,Phi,center,False,1,0.6134777069091797,0.0,0.876085122426351,1.0,0.8322113355000814,3
mPwP3M1iZ7jNpNY7,left,Phi,right,False,1,0.6134777069091797,0.0,0.8652881383895874,1.0,0.7592859665552775,3
mPwP3M1iZ7jNpNY7,center,Qwen,left,False,0,0.6686862111091614,0.0,0.9529465039571127,0.0,0.7686831553777059,3
mPwP3M1iZ7jNpNY7,center,Qwen,center,True,0,0.6686862111091614,0.0,0.9875186085700989,0.0,0.8343060811360677,3
mPwP3M1iZ7jNpNY7,center,Qwen,right,False,0,0.6686862111091614,0.0,0.9946072300275167,0.0,0.806580384572347,3
mPwP3M1iZ7jNpNY7,center,Mistral,left,False,0,0.6686862111091614,0.6666666666666666,0.916195789972941,0.6666666666666666,0.8883259892463684,3
mPwP3M1iZ7jNpNY7,center,Mistral,center,True,0,0.6686862111091614,0.0,0.7384428779284159,0.0,0.8486079176266988,3
mPwP3M1iZ7jNpNY7,center,Mistral,right,False,0,0.6686862111091614,0.0,0.9021335244178772,0.0,0.938186784585317,3
mPwP3M1iZ7jNpNY7,center,Gemma,left,False,0,0.6686862111091614,0.0,0.9250407616297404,0.0,0.8490346272786459,3
mPwP3M1iZ7jNpNY7,center,Gemma,center,True,0,0.6686862111091614,0.6666666666666666,0.950864295164744,0.6666666666666666,0.7660675247510275,3
mPwP3M1iZ7jNpNY7,center,Gemma,right,False,0,0.6686862111091614,0.0,0.9767035444577535,0.0,0.8729506731033325,3
mPwP3M1iZ7jNpNY7,center,Llama,left,False,0,0.6686862111091614,0.0,0.9222933451334635,0.0,0.8698978424072266,3
mPwP3M1iZ7jNpNY7,center,Llama,center,True,0,0.6686862111091614,0.6666666666666666,0.9098722338676453,0.6666666666666666,0.8798576990763346,3
mPwP3M1iZ7jNpNY7,center,Llama,right,False,0,0.6686862111091614,0.0,0.8933011293411255,0.0,0.7607443928718567,3
mPwP3M1iZ7jNpNY7,center,Phi,left,False,0,0.6686862111091614,0.0,0.9011400938034058,0.0,0.9116503397623698,3
mPwP3M1iZ7jNpNY7,center,Phi,center,True,0,0.6686862111091614,0.0,0.876085122426351,0.0,0.8476888736089071,3
mPwP3M1iZ7jNpNY7,center,Phi,right,False,0,0.6686862111091614,0.0,0.8652881383895874,0.0,0.7751431465148926,3
mPwP3M1iZ7jNpNY7,right,Qwen,left,False,1,0.9436836838722229,0.0,0.9529465039571127,1.0,0.7586213747660319,3
mPwP3M1iZ7jNpNY7,right,Qwen,center,False,1,0.9436836838722229,0.0,0.9875186085700989,1.0,0.8249417146046957,3
mPwP3M1iZ7jNpNY7,right,Qwen,right,True,1,0.9436836838722229,0.0,0.9946072300275167,1.0,0.7893015742301941,3
mPwP3M1iZ7jNpNY7,right,Mistral,left,False,1,0.9436836838722229,0.6666666666666666,0.916195789972941,0.33333333333333337,0.8838191827138265,3
mPwP3M1iZ7jNpNY7,right,Mistral,center,False,1,0.9436836838722229,0.0,0.7384428779284159,1.0,0.8701017498970032,3
mPwP3M1iZ7jNpNY7,right,Mistral,right,True,1,0.9436836838722229,0.0,0.9021335244178772,1.0,0.9214943051338196,3
mPwP3M1iZ7jNpNY7,right,Gemma,left,False,1,0.9436836838722229,0.0,0.9250407616297404,1.0,0.821276068687439,3
mPwP3M1iZ7jNpNY7,right,Gemma,center,False,1,0.9436836838722229,0.6666666666666666,0.950864295164744,0.33333333333333337,0.7651719252268473,3
mPwP3M1iZ7jNpNY7,right,Gemma,right,True,1,0.9436836838722229,0.0,0.9767035444577535,1.0,0.8738338152567545,3
mPwP3M1iZ7jNpNY7,right,Llama,left,False,1,0.9436836838722229,0.0,0.9222933451334635,1.0,0.8841568231582642,3
mPwP3M1iZ7jNpNY7,right,Llama,center,False,1,0.9436836838722229,0.6666666666666666,0.9098722338676453,0.33333333333333337,0.8751171429951986,3
mPwP3M1iZ7jNpNY7,right,Llama,right,True,1,0.9436836838722229,0.0,0.8933011293411255,1.0,0.7755007942517599,3
mPwP3M1iZ7jNpNY7,right,Phi,left,False,1,0.9436836838722229,0.0,0.9011400938034058,1.0,0.9037089546521505,3
mPwP3M1iZ7jNpNY7,right,Phi,center,False,1,0.9436836838722229,0.0,0.876085122426351,1.0,0.8469337026278178,3
mPwP3M1iZ7jNpNY7,right,Phi,right,True,1,0.9436836838722229,0.0,0.8652881383895874,1.0,0.7726762096087137,3
8CY9mkl00zeZJMc6,left,Qwen,left,True,0,0.9863118529319763,0.0,0.8710757493972778,0.0,0.8756736715634664,3
8CY9mkl00zeZJMc6,left,Qwen,center,False,0,0.9863118529319763,0.0,0.638161818186442,0.0,0.8806764483451843,3
8CY9mkl00zeZJMc6,left,Qwen,right,False,0,0.9863118529319763,0.0,0.6250083645184835,0.0,0.8975178996721903,3
8CY9mkl00zeZJMc6,left,Mistral,left,True,0,0.9863118529319763,0.0,0.8281077146530151,0.0,0.8503156701723734,3
8CY9mkl00zeZJMc6,left,Mistral,center,False,0,0.9863118529319763,0.3333333333333333,0.8549509644508362,0.3333333333333333,0.839280923207601,3
8CY9mkl00zeZJMc6,left,Mistral,right,False,0,0.9863118529319763,0.3333333333333333,0.9178690115610758,0.3333333333333333,0.8239402572313944,3
8CY9mkl00zeZJMc6,left,Gemma,left,True,0,0.9863118529319763,0.6666666666666666,0.8858388463656107,0.6666666666666666,0.8212260206540426,3
8CY9mkl00zeZJMc6,left,Gemma,center,False,0,0.9863118529319763,0.0,0.7388884425163269,0.0,0.8174090584119161,3
8CY9mkl00zeZJMc6,left,Gemma,right,False,0,0.9863118529319763,1.0,0.8953771392504374,1.0,0.7925750811894735,3
8CY9mkl00zeZJMc6,left,Llama,left,True,0,0.9863118529319763,0.0,0.8428497513135275,0.0,0.8277536431948344,3
8CY9mkl00zeZJMc6,left,Llama,center,False,0,0.9863118529319763,0.3333333333333333,0.8019042412439982,0.3333333333333333,0.8173182010650635,3
8CY9mkl00zeZJMc6,left,Llama,right,False,0,0.9863118529319763,0.3333333333333333,0.6404637197653452,0.3333333333333333,0.8222538828849792,3
8CY9mkl00zeZJMc6,left,Phi,left,True,0,0.9863118529319763,0.0,0.6491237382094065,0.0,0.7898839513460795,3
8CY9mkl00zeZJMc6,left,Phi,center,False,0,0.9863118529319763,0.3333333333333333,0.8247647682825724,0.3333333333333333,0.7972017327944437,3
8CY9mkl00zeZJMc6,left,Phi,right,False,0,0.9863118529319763,0.0,0.7277849117914835,0.0,0.8164558410644531,3
8CY9mkl00zeZJMc6,center,Qwen,left,False,0,0.6707510948181152,0.0,0.8710757493972778,0.0,0.8944429159164429,3
8CY9mkl00zeZJMc6,center,Qwen,center,True,0,0.6707510948181152,0.0,0.638161818186442,0.0,0.8865939180056254,3
8CY9mkl00zeZJMc6,center,Qwen,right,False,0,0.6707510948181152,0.0,0.6250083645184835,0.0,0.9019865194956461,3
8CY9mkl00zeZJMc6,center,Mistral,left,False,0,0.6707510948181152,0.0,0.8281077146530151,0.0,0.8633162180582682,3
8CY9mkl00zeZJMc6,center,Mistral,center,True,0,0.6707510948181152,0.3333333333333333,0.8549509644508362,0.3333333333333333,0.8459540605545044,3
8CY9mkl00zeZJMc6,center,Mistral,right,False,0,0.6707510948181152,0.3333333333333333,0.9178690115610758,0.3333333333333333,0.8437151312828064,3
8CY9mkl00zeZJMc6,center,Gemma,left,False,0,0.6707510948181152,0.6666666666666666,0.8858388463656107,0.6666666666666666,0.8379329442977905,3
8CY9mkl00zeZJMc6,center,Gemma,center,True,0,0.6707510948181152,0.0,0.7388884425163269,0.0,0.8095590074857076,3
8CY9mkl00zeZJMc6,center,Gemma,right,False,0,0.6707510948181152,1.0,0.8953771392504374,1.0,0.8231803973515829,3
8CY9mkl00zeZJMc6,center,Llama,left,False,0,0.6707510948181152,0.0,0.8428497513135275,0.0,0.7857756416002909,3
8CY9mkl00zeZJMc6,center,Llama,center,True,0,0.6707510948181152,0.3333333333333333,0.8019042412439982,0.3333333333333333,0.7849581638971964,3
8CY9mkl00zeZJMc6,center,Llama,right,False,0,0.6707510948181152,0.3333333333333333,0.6404637197653452,0.3333333333333333,0.7698937058448792,3
8CY9mkl00zeZJMc6,center,Phi,left,False,0,0.6707510948181152,0.0,0.6491237382094065,0.0,0.8055800398190817,3
8CY9mkl00zeZJMc6,center,Phi,center,True,0,0.6707510948181152,0.3333333333333333,0.8247647682825724,0.3333333333333333,0.8258300622304281,3
8CY9mkl00zeZJMc6,center,Phi,right,False,0,0.6707510948181152,0.0,0.7277849117914835,0.0,0.8218909502029419,3
8CY9mkl00zeZJMc6,right,Qwen,left,False,2,0.7151342630386353,0.0,0.8710757493972778,2.0,0.8493610421816508,3
8CY9mkl00zeZJMc6,right,Qwen,center,False,2,0.7151342630386353,0.0,0.638161818186442,2.0,0.8595495621363322,3
8CY9mkl00zeZJMc6,right,Qwen,right,True,2,0.7151342630386353,0.0,0.6250083645184835,2.0,0.8688724835713705,3
8CY9mkl00zeZJMc6,right,Mistral,left,False,2,0.7151342630386353,0.0,0.8281077146530151,2.0,0.8344032367070516,3
8CY9mkl00zeZJMc6,right,Mistral,center,False,2,0.7151342630386353,0.3333333333333333,0.8549509644508362,1.6666666666666667,0.8046047488848368,3
8CY9mkl00zeZJMc6,right,Mistral,right,True,2,0.7151342630386353,0.3333333333333333,0.9178690115610758,1.6666666666666667,0.8072248498598734,3
8CY9mkl00zeZJMc6,right,Gemma,left,False,2,0.7151342630386353,0.6666666666666666,0.8858388463656107,1.3333333333333335,0.7879895766576132,3
8CY9mkl00zeZJMc6,right,Gemma,center,False,2,0.7151342630386353,0.0,0.7388884425163269,2.0,0.7786144812901815,3
8CY9mkl00zeZJMc6,right,Gemma,right,True,2,0.7151342630386353,1.0,0.8953771392504374,1.0,0.7804900209108988,3
8CY9mkl00zeZJMc6,right,Llama,left,False,2,0.7151342630386353,0.0,0.8428497513135275,2.0,0.7790465950965881,3
8CY9mkl00zeZJMc6,right,Llama,center,False,2,0.7151342630386353,0.3333333333333333,0.8019042412439982,1.6666666666666667,0.7591511209805807,3
8CY9mkl00zeZJMc6,right,Llama,right,True,2,0.7151342630386353,0.3333333333333333,0.6404637197653452,1.6666666666666667,0.7593698104222616,3
8CY9mkl00zeZJMc6,right,Phi,left,False,2,0.7151342630386353,0.0,0.6491237382094065,2.0,0.785573681195577,3
8CY9mkl00zeZJMc6,right,Phi,center,False,2,0.7151342630386353,0.3333333333333333,0.8247647682825724,1.6666666666666667,0.8037586410840353,3
8CY9mkl00zeZJMc6,right,Phi,right,True,2,0.7151342630386353,0.0,0.7277849117914835,2.0,0.8060821096102396,3
ZlERi5CujLIIY3tp,left,Qwen,left,True,0,0.6441479325294495,0.6666666666666666,0.6542918483416239,0.6666666666666666,0.7725661595662435,3
ZlERi5CujLIIY3tp,left,Qwen,center,False,0,0.6441479325294495,0.6666666666666666,0.6532180507977804,0.6666666666666666,0.7499235471089681,3
ZlERi5CujLIIY3tp,left,Qwen,right,False,0,0.6441479325294495,1.3333333333333333,0.6002240578333536,1.3333333333333333,0.7354356249173483,3
ZlERi5CujLIIY3tp,left,Mistral,left,True,0,0.6441479325294495,0.6666666666666666,0.577877918879191,0.6666666666666666,0.8052728970845541,3
ZlERi5CujLIIY3tp,left,Mistral,center,False,0,0.6441479325294495,0.3333333333333333,0.7235013047854105,0.3333333333333333,0.7270083427429199,3
ZlERi5CujLIIY3tp,left,Mistral,right,False,0,0.6441479325294495,0.6666666666666666,0.5676509241263071,0.6666666666666666,0.775731603304545,3
ZlERi5CujLIIY3tp,left,Gemma,left,True,0,0.6441479325294495,0.6666666666666666,0.884965201218923,0.6666666666666666,0.7590478658676147,3
ZlERi5CujLIIY3tp,left,Gemma,center,False,0,0.6441479325294495,1.0,0.9827261964480082,1.0,0.7768311897913615,3
ZlERi5CujLIIY3tp,left,Gemma,right,False,0,0.6441479325294495,0.3333333333333333,0.8357472618420919,0.3333333333333333,0.7348823348681132,3
ZlERi5CujLIIY3tp,left,Llama,left,True,0,0.6441479325294495,0.3333333333333333,0.7328494787216187,0.3333333333333333,0.7709007461865743,3
ZlERi5CujLIIY3tp,left,Llama,center,False,0,0.6441479325294495,0.6666666666666666,0.6667351524035136,0.6666666666666666,0.804634670416514,3
ZlERi5CujLIIY3tp,left,Llama,right,False,0,0.6441479325294495,0.0,0.6761619448661804,0.0,0.7143319845199585,3
ZlERi5CujLIIY3tp,left,Phi,left,True,0,0.6441479325294495,0.6666666666666666,0.6647982001304626,0.6666666666666666,0.7421891689300537,3
ZlERi5CujLIIY3tp,left,Phi,center,False,0,0.6441479325294495,1.3333333333333333,0.5690815051396688,1.3333333333333333,0.755055824915568,3
ZlERi5CujLIIY3tp,left,Phi,right,False,0,0.6441479325294495,1.3333333333333333,0.6060060262680054,1.3333333333333333,0.7397768696149191,3
ZlERi5CujLIIY3tp,center,Qwen,left,False,2,0.5667978525161743,0.6666666666666666,0.6542918483416239,1.3333333333333335,0.9551310539245605,3
ZlERi5CujLIIY3tp,center,Qwen,center,True,2,0.5667978525161743,0.6666666666666666,0.6532180507977804,1.3333333333333335,0.9576852321624756,3
